date,dzongkhag,commodity,price_nu_per_kg,quantity_kg,market
2026-03-04,Thimphu,Potato,38.44,189.7,Weekend Roadside Market
2026-03-04,Thimphu,Chilli (dried),192.31,144.8,Centenary Farmers Market
2026-03-04,Thimphu,Chilli (fresh),123.29,25.9,Municipal Vegetable Market
2026-03-04,Thimphu,Spinach,20.83,476.3,Municipal Vegetable Market
2026-03-04,Thimphu,Cabbage,22.33,285.1,Weekend Roadside Market
2026-03-04,Thimphu,Tomato,44.21,496.7,Centenary Farmers Market
2026-03-04,Thimphu,Broccoli,53.26,137.5,Centenary Farmers Market
2026-03-04,Thimphu,Cauliflower,33.77,435.9,Weekend Roadside Market
2026-03-04,Thimphu,Radish,21.39,444.5,Centenary Farmers Market
2026-03-04,Thimphu,Onion,56.19,222.9,Municipal Vegetable Market
2026-03-04,Punakha,Cauliflower,51.05,467.8,Centenary Farmers Market
2026-03-04,Punakha,Radish,24.09,349.2,Municipal Vegetable Market
2026-03-04,Punakha,Cabbage,15.81,309.3,Centenary Farmers Market
2026-03-04,Punakha,Broccoli,72.12,210.9,Centenary Farmers Market
2026-03-04,Punakha,Chilli (fresh),134.55,266.6,Municipal Vegetable Market
2026-03-04,Samtse,Radish,15.68,103.6,Weekend Roadside Market
2026-03-04,Samtse,Chilli (dried),256.57,482.8,Municipal Vegetable Market
2026-03-04,Samtse,Cabbage,25.71,348.3,Municipal Vegetable Market
2026-03-04,Samtse,Spinach,36.09,212.9,Municipal Vegetable Market
2026-03-04,Samtse,Cauliflower,34.71,419.0,Weekend Roadside Market
2026-03-04,Samtse,Chilli (fresh),75.27,307.4,Weekend Roadside Market
2026-03-04,Samtse,Onion,56.77,28.2,Municipal Vegetable Market
2026-03-04,Samtse,Broccoli,48.85,378.9,Centenary Farmers Market
2026-03-04,Paro,Chilli (dried),200.45,72.8,Municipal Vegetable Market
2026-03-04,Paro,Cabbage,14.64,214.7,Centenary Farmers Market
2026-03-04,Paro,Radish,25.54,23.4,Municipal Vegetable Market
2026-03-04,Paro,Cauliflower,32.27,57.1,Municipal Vegetable Market
2026-03-04,Paro,Spinach,37.59,76.1,Centenary Farmers Market
2026-03-04,Paro,Broccoli,44.84,248.2,Weekend Roadside Market
2026-03-04,Paro,Potato,35.29,140.0,Municipal Vegetable Market
2026-03-04,Wangdue Phodrang,Potato,27.6,410.7,Municipal Vegetable Market
2026-03-04,Wangdue Phodrang,Radish,21.44,498.9,Municipal Vegetable Market
2026-03-04,Wangdue Phodrang,Cabbage,16.81,72.5,Weekend Roadside Market
2026-03-04,Wangdue Phodrang,Tomato,86.77,383.4,Municipal Vegetable Market
2026-03-04,Wangdue Phodrang,Onion,53.34,161.5,Centenary Farmers Market
2026-03-04,Wangdue Phodrang,Broccoli,54.87,164.5,Centenary Farmers Market
2026-03-04,Bumthang,Chilli (dried),258.52,492.8,Municipal Vegetable Market
2026-03-04,Bumthang,Spinach,41.46,271.6,Weekend Roadside Market
2026-03-04,Bumthang,Radish,18.12,70.8,Centenary Farmers Market
2026-03-04,Bumthang,Onion,40.78,406.9,Municipal Vegetable Market
2026-03-04,Bumthang,Cauliflower,37.67,342.9,Centenary Farmers Market
2026-03-04,Tsirang,Tomato,64.38,410.9,Centenary Farmers Market
2026-03-04,Tsirang,Cabbage,30.42,213.6,Centenary Farmers Market
2026-03-04,Tsirang,Potato,37.6,342.6,Municipal Vegetable Market
2026-03-04,Tsirang,Onion,71.28,332.0,Municipal Vegetable Market
2026-03-04,Tsirang,Chilli (fresh),94.12,478.4,Municipal Vegetable Market
2026-03-04,Tsirang,Cauliflower,55.25,466.3,Municipal Vegetable Market
2026-03-04,Tsirang,Chilli (dried),210.26,230.1,Centenary Farmers Market
2026-03-04,Tsirang,Radish,17.36,350.5,Municipal Vegetable Market
2026-03-04,Tsirang,Broccoli,72.65,499.3,Municipal Vegetable Market
2026-03-04,Tsirang,Spinach,26.51,273.5,Centenary Farmers Market
2026-03-04,Trongsa,Chilli (dried),216.52,407.2,Weekend Roadside Market
2026-03-04,Trongsa,Cabbage,22.3,461.3,Municipal Vegetable Market
2026-03-04,Trongsa,Radish,20.95,175.9,Centenary Farmers Market
2026-03-04,Trongsa,Chilli (fresh),100.51,226.5,Municipal Vegetable Market
2026-03-04,Trongsa,Tomato,82.88,499.7,Weekend Roadside Market
2026-03-04,Trongsa,Broccoli,75.78,399.1,Weekend Roadside Market
2026-03-04,Haa,Broccoli,64.87,287.6,Weekend Roadside Market
2026-03-04,Haa,Potato,40.02,484.1,Weekend Roadside Market
2026-03-04,Haa,Spinach,27.53,198.1,Weekend Roadside Market
2026-03-04,Haa,Tomato,60.58,36.5,Weekend Roadside Market
2026-03-04,Haa,Chilli (fresh),149.84,56.7,Weekend Roadside Market
2026-03-04,Haa,Cauliflower,64.77,122.8,Centenary Farmers Market
2026-03-04,Haa,Chilli (dried),271.56,354.3,Municipal Vegetable Market
2026-03-04,Haa,Cabbage,22.26,398.2,Municipal Vegetable Market
2026-03-05,Tsirang,Chilli (fresh),119.44,36.9,Weekend Roadside Market
2026-03-05,Tsirang,Chilli (dried),299.19,375.0,Weekend Roadside Market
2026-03-05,Tsirang,Tomato,101.97,377.7,Centenary Farmers Market
2026-03-05,Tsirang,Potato,31.24,414.4,Municipal Vegetable Market
2026-03-05,Tsirang,Broccoli,72.79,442.8,Centenary Farmers Market
2026-03-05,Tsirang,Cauliflower,39.73,21.1,Weekend Roadside Market
2026-03-05,Tsirang,Spinach,48.69,79.2,Centenary Farmers Market
2026-03-05,Paro,Cabbage,24.75,89.1,Municipal Vegetable Market
2026-03-05,Paro,Chilli (fresh),90.19,68.6,Municipal Vegetable Market
2026-03-05,Paro,Tomato,37.95,450.3,Municipal Vegetable Market
2026-03-05,Paro,Cauliflower,50.22,88.9,Centenary Farmers Market
2026-03-05,Paro,Broccoli,57.39,400.9,Centenary Farmers Market
2026-03-05,Paro,Radish,16.23,194.8,Weekend Roadside Market
2026-03-05,Lhuentse,Broccoli,60.53,91.5,Weekend Roadside Market
2026-03-05,Lhuentse,Chilli (fresh),107.0,299.8,Centenary Farmers Market
2026-03-05,Lhuentse,Cauliflower,45.26,119.6,Centenary Farmers Market
2026-03-05,Lhuentse,Chilli (dried),247.85,436.9,Municipal Vegetable Market
2026-03-05,Lhuentse,Onion,59.27,371.2,Centenary Farmers Market
2026-03-05,Lhuentse,Cabbage,19.61,455.0,Weekend Roadside Market
2026-03-05,Lhuentse,Radish,29.39,247.8,Weekend Roadside Market
2026-03-05,Lhuentse,Potato,26.93,492.3,Municipal Vegetable Market
2026-03-05,Chukha,Broccoli,52.89,267.6,Weekend Roadside Market
2026-03-05,Chukha,Chilli (dried),240.81,55.8,Municipal Vegetable Market
2026-03-05,Chukha,Cabbage,-25.16,406.0,Weekend Roadside Market
2026-03-05,Chukha,Spinach,40.47,405.9,Weekend Roadside Market
2026-03-05,Chukha,Potato,24.26,148.0,Centenary Farmers Market
2026-03-05,Chukha,Chilli (fresh),94.84,492.2,Centenary Farmers Market
2026-03-05,Chukha,Cauliflower,49.61,82.5,Centenary Farmers Market
2026-03-05,Sarpang,Radish,21.59,496.4,Centenary Farmers Market
2026-03-05,Sarpang,Potato,30.43,488.1,Centenary Farmers Market
2026-03-05,Sarpang,Chilli (dried),183.52,198.1,Municipal Vegetable Market
2026-03-05,Sarpang,Tomato,51.42,234.2,Centenary Farmers Market
2026-03-05,Punakha,Cauliflower,35.85,53.2,Municipal Vegetable Market
2026-03-05,Punakha,Chilli (fresh),101.98,125.7,Weekend Roadside Market
2026-03-05,Punakha,Radish,18.44,130.6,Municipal Vegetable Market
2026-03-05,Punakha,Potato,43.77,322.9,Centenary Farmers Market
2026-03-05,Samtse,Potato,27.4,407.1,Municipal Vegetable Market
2026-03-05,Samtse,Broccoli,53.5,288.3,Municipal Vegetable Market
2026-03-05,Samtse,Tomato,56.9,473.6,Centenary Farmers Market
2026-03-05,Samtse,Chilli (dried),294.2,459.3,Municipal Vegetable Market
2026-03-05,Samtse,Spinach,28.06,450.7,Weekend Roadside Market
2026-03-05,Mongar,Broccoli,72.89,399.0,Municipal Vegetable Market
2026-03-05,Mongar,Potato,28.64,176.8,Weekend Roadside Market
2026-03-05,Mongar,Chilli (fresh),90.08,370.0,Municipal Vegetable Market
2026-03-05,Mongar,Chilli (dried),244.14,325.2,Centenary Farmers Market
2026-03-05,Mongar,Onion,-58.54,402.8,Municipal Vegetable Market
2026-03-05,Mongar,Cauliflower,54.15,403.5,Weekend Roadside Market
2026-03-05,Mongar,Radish,24.19,444.4,Weekend Roadside Market
2026-03-05,Mongar,Tomato,60.25,322.4,Centenary Farmers Market
2026-03-05,Mongar,Spinach,-26.26,168.5,Municipal Vegetable Market
2026-03-05,Zhemgang,Potato,38.86,241.7,Weekend Roadside Market
2026-03-05,Zhemgang,Broccoli,73.93,193.4,Centenary Farmers Market
2026-03-05,Zhemgang,Tomato,40.01,224.0,Municipal Vegetable Market
2026-03-05,Zhemgang,Onion,59.21,309.2,Weekend Roadside Market
2026-03-05,Zhemgang,Chilli (fresh),100.03,410.9,Municipal Vegetable Market
2026-03-05,Zhemgang,Chilli (dried),263.65,178.4,Centenary Farmers Market
2026-03-05,Thimphu,Cabbage,24.24,431.2,Weekend Roadside Market
2026-03-05,Thimphu,Spinach,35.95,39.1,Centenary Farmers Market
2026-03-05,Thimphu,Tomato,65.14,47.8,Municipal Vegetable Market
2026-03-05,Thimphu,Potato,28.21,202.3,Municipal Vegetable Market
2026-03-05,Thimphu,Onion,62.73,140.6,Municipal Vegetable Market
2026-03-05,Thimphu,Chilli (fresh),108.91,436.1,Centenary Farmers Market
2026-03-05,Thimphu,Chilli (dried),299.84,388.4,Weekend Roadside Market
2026-03-06,Zhemgang,Chilli (fresh),109.34,248.8,Centenary Farmers Market
2026-03-06,Zhemgang,Chilli (dried),269.25,429.8,Municipal Vegetable Market
2026-03-06,Zhemgang,Tomato,53.86,188.3,Weekend Roadside Market
2026-03-06,Zhemgang,Spinach,23.44,234.3,Municipal Vegetable Market
2026-03-06,Zhemgang,Onion,73.72,352.2,Centenary Farmers Market
2026-03-06,Zhemgang,Cauliflower,38.46,80.6,Weekend Roadside Market
2026-03-06,Zhemgang,Broccoli,63.9,425.8,Centenary Farmers Market
2026-03-06,Lhuentse,Onion,68.37,333.0,Municipal Vegetable Market
2026-03-06,Lhuentse,Cabbage,26.6,251.0,Centenary Farmers Market
2026-03-06,Lhuentse,Potato,47.54,46.6,Municipal Vegetable Market
2026-03-06,Lhuentse,Broccoli,67.64,142.9,Municipal Vegetable Market
2026-03-06,Lhuentse,Chilli (dried),270.28,240.0,Municipal Vegetable Market
2026-03-06,Lhuentse,Chilli (fresh),112.64,148.2,Weekend Roadside Market
2026-03-06,Lhuentse,Radish,25.35,207.4,Weekend Roadside Market
2026-03-06,Haa,Chilli (dried),339.63,349.2,Centenary Farmers Market
2026-03-06,Haa,Potato,39.7,88.6,Municipal Vegetable Market
2026-03-06,Haa,Onion,62.3,286.6,Municipal Vegetable Market
2026-03-06,Haa,Radish,22.87,213.5,Centenary Farmers Market
2026-03-06,Haa,Tomato,38.21,393.4,Municipal Vegetable Market
2026-03-06,Haa,Broccoli,76.39,482.0,Municipal Vegetable Market
2026-03-06,Trongsa,Broccoli,70.29,346.8,Municipal Vegetable Market
2026-03-06,Trongsa,Cauliflower,44.38,301.5,Municipal Vegetable Market
2026-03-06,Trongsa,Cabbage,16.87,246.0,Centenary Farmers Market
2026-03-06,Trongsa,Chilli (fresh),79.42,225.0,Municipal Vegetable Market
2026-03-06,Trongsa,Chilli (dried),207.78,42.1,Weekend Roadside Market
2026-03-06,Trongsa,Spinach,29.67,28.8,Centenary Farmers Market
2026-03-06,Trongsa,Radish,25.28,433.0,Centenary Farmers Market
2026-03-06,Paro,Potato,34.2,426.6,Municipal Vegetable Market
2026-03-06,Paro,Cabbage,14.89,241.8,Weekend Roadside Market
2026-03-06,Paro,Cauliflower,41.92,59.4,Centenary Farmers Market
2026-03-06,Paro,Onion,69.23,48.6,Municipal Vegetable Market
2026-03-06,Paro,Tomato,60.2,94.0,Weekend Roadside Market
2026-03-06,Paro,Chilli (dried),292.8,191.5,Weekend Roadside Market
2026-03-06,Paro,Broccoli,62.22,136.3,Weekend Roadside Market
2026-03-06,Paro,Chilli (fresh),105.87,136.9,Weekend Roadside Market
2026-03-06,Chukha,Cabbage,27.74,115.0,Municipal Vegetable Market
2026-03-06,Chukha,Spinach,42.69,344.3,Weekend Roadside Market
2026-03-06,Chukha,Chilli (fresh),145.28,385.9,Municipal Vegetable Market
2026-03-06,Chukha,Cauliflower,51.02,148.8,Weekend Roadside Market
2026-03-06,Chukha,Potato,30.34,254.0,Municipal Vegetable Market
2026-03-06,Chukha,Radish,15.09,232.7,Weekend Roadside Market
2026-03-06,Chukha,Broccoli,90.57,202.8,Centenary Farmers Market
2026-03-06,Chukha,Tomato,53.85,266.6,Centenary Farmers Market
2026-03-06,Chukha,Onion,66.08,69.1,Centenary Farmers Market
2026-03-06,Trashigang,Chilli (fresh),100.48,191.7,Centenary Farmers Market
2026-03-06,Trashigang,Spinach,18.86,443.5,Weekend Roadside Market
2026-03-06,Trashigang,Potato,47.57,64.0,Centenary Farmers Market
2026-03-06,Trashigang,Cabbage,29.5,352.7,Municipal Vegetable Market
2026-03-06,Trashigang,Broccoli,-67.42,404.9,Centenary Farmers Market
2026-03-06,Trashigang,Chilli (dried),319.54,488.2,Centenary Farmers Market
2026-03-06,Trashigang,Onion,67.41,60.0,Centenary Farmers Market
2026-03-06,Trashigang,Tomato,39.87,417.0,Weekend Roadside Market
2026-03-06,Trashigang,Radish,28.79,145.3,Centenary Farmers Market
2026-03-06,Trashigang,Cauliflower,40.3,224.7,Municipal Vegetable Market
2026-03-06,Tsirang,Tomato,82.2,417.8,Centenary Farmers Market
2026-03-06,Tsirang,Chilli (fresh),119.95,165.4,Centenary Farmers Market
2026-03-06,Tsirang,Onion,37.21,473.0,Weekend Roadside Market
2026-03-06,Tsirang,Broccoli,60.79,482.8,Municipal Vegetable Market
2026-03-06,Thimphu,Tomato,93.96,179.5,Centenary Farmers Market
2026-03-06,Thimphu,Spinach,22.84,435.2,Centenary Farmers Market
2026-03-06,Thimphu,Radish,23.39,72.6,Weekend Roadside Market
2026-03-06,Thimphu,Broccoli,49.5,259.3,Municipal Vegetable Market
2026-03-06,Thimphu,Chilli (fresh),110.94,46.6,Weekend Roadside Market
2026-03-06,Thimphu,Onion,60.33,457.0,Centenary Farmers Market
2026-03-06,Thimphu,Potato,37.11,446.0,Municipal Vegetable Market
2026-03-06,Thimphu,Cabbage,26.7,86.0,Municipal Vegetable Market
2026-03-06,Thimphu,Chilli (dried),270.5,49.1,Municipal Vegetable Market
2026-03-06,Samtse,Spinach,28.02,316.4,Municipal Vegetable Market
2026-03-06,Samtse,Radish,25.64,75.9,Centenary Farmers Market
2026-03-06,Samtse,Cauliflower,41.95,230.8,Centenary Farmers Market
2026-03-06,Samtse,Broccoli,51.54,246.8,Weekend Roadside Market
2026-03-06,Samtse,Cabbage,21.43,70.3,Centenary Farmers Market
2026-03-06,Sarpang,Onion,46.83,350.1,Municipal Vegetable Market
2026-03-06,Sarpang,Potato,30.44,451.6,Municipal Vegetable Market
2026-03-06,Sarpang,Radish,19.52,69.3,Weekend Roadside Market
2026-03-06,Sarpang,Cauliflower,42.85,350.3,Weekend Roadside Market
2026-03-06,Punakha,Chilli (fresh),86.87,194.5,Municipal Vegetable Market
2026-03-06,Punakha,Tomato,69.1,396.9,Centenary Farmers Market
2026-03-06,Punakha,Cabbage,21.85,304.6,Municipal Vegetable Market
2026-03-06,Punakha,Chilli (dried),296.12,426.7,Weekend Roadside Market
2026-03-06,Punakha,Spinach,27.74,81.9,Weekend Roadside Market
2026-03-06,Punakha,Potato,31.17,191.7,Weekend Roadside Market
2026-03-06,Punakha,Onion,63.35,372.9,Municipal Vegetable Market
2026-03-06,Punakha,Radish,18.86,188.8,Weekend Roadside Market
2026-03-06,Punakha,Broccoli,52.52,358.5,Centenary Farmers Market
2026-03-06,Punakha,Cauliflower,44.78,463.4,Weekend Roadside Market
2026-03-06,Bumthang,Onion,46.44,42.1,Weekend Roadside Market
2026-03-06,Bumthang,Chilli (fresh),84.21,288.4,Municipal Vegetable Market
2026-03-06,Bumthang,Cauliflower,55.83,66.5,Weekend Roadside Market
2026-03-06,Bumthang,Tomato,35.93,44.4,Centenary Farmers Market
2026-03-06,Bumthang,Radish,21.32,481.9,Weekend Roadside Market
2026-03-06,Bumthang,Cabbage,13.13,226.7,Centenary Farmers Market
2026-03-06,Bumthang,Spinach,32.25,312.4,Weekend Roadside Market
2026-03-06,Bumthang,Potato,44.57,245.7,Weekend Roadside Market
2026-03-06,Bumthang,Chilli (dried),229.72,418.6,Municipal Vegetable Market
2026-03-06,Bumthang,Broccoli,56.65,334.3,Weekend Roadside Market
2026-03-06,Wangdue Phodrang,Cabbage,31.37,450.6,Centenary Farmers Market
2026-03-06,Wangdue Phodrang,Chilli (fresh),126.39,,Weekend Roadside Market
2026-03-06,Wangdue Phodrang,Potato,29.74,96.8,Centenary Farmers Market
2026-03-06,Wangdue Phodrang,Onion,46.16,26.3,Weekend Roadside Market
2026-03-06,Wangdue Phodrang,Spinach,45.96,76.2,Municipal Vegetable Market
2026-03-06,Wangdue Phodrang,Chilli (dried),-242.01,342.8,Municipal Vegetable Market
2026-03-06,Mongar,Broccoli,42.04,362.3,Centenary Farmers Market
2026-03-06,Mongar,Cabbage,21.86,52.5,Municipal Vegetable Market
2026-03-06,Mongar,Tomato,70.91,215.4,Weekend Roadside Market
2026-03-06,Mongar,Potato,43.94,235.1,Weekend Roadside Market
2026-03-06,Mongar,Spinach,45.66,105.5,Centenary Farmers Market
2026-03-06,Mongar,Cauliflower,41.26,41.8,Centenary Farmers Market
2026-03-06,Mongar,Chilli (dried),190.06,425.8,Weekend Roadside Market
2026-03-06,Mongar,Chilli (fresh),127.66,448.9,Municipal Vegetable Market
2026-03-06,Mongar,Onion,45.22,345.4,Centenary Farmers Market
2026-03-06,Mongar,Radish,21.78,488.0,Municipal Vegetable Market
2026-03-07,Thimphu,Broccoli,49.46,409.0,Centenary Farmers Market
2026-03-07,Thimphu,Spinach,-32.99,337.5,Municipal Vegetable Market
2026-03-07,Thimphu,Cauliflower,-54.26,257.9,Municipal Vegetable Market
2026-03-07,Thimphu,Radish,29.09,465.9,Municipal Vegetable Market
2026-03-07,Thimphu,Cabbage,23.96,374.3,Municipal Vegetable Market
2026-03-07,Thimphu,Onion,62.45,261.7,Municipal Vegetable Market
2026-03-07,Thimphu,Potato,26.59,272.4,Centenary Farmers Market
2026-03-07,Thimphu,Chilli (fresh),85.02,402.6,Weekend Roadside Market
2026-03-07,Mongar,Spinach,35.72,440.6,Weekend Roadside Market
2026-03-07,Mongar,Onion,60.83,349.1,Weekend Roadside Market
2026-03-07,Mongar,Cabbage,28.22,26.6,Municipal Vegetable Market
2026-03-07,Mongar,Tomato,43.18,253.4,Centenary Farmers Market
2026-03-07,Mongar,Radish,20.53,174.8,Centenary Farmers Market
2026-03-07,Mongar,Chilli (fresh),96.65,157.0,Weekend Roadside Market
2026-03-07,Mongar,Broccoli,57.39,39.8,Centenary Farmers Market
2026-03-07,Mongar,Potato,42.0,186.0,Weekend Roadside Market
2026-03-07,Mongar,Chilli (dried),222.0,413.6,Municipal Vegetable Market
2026-03-07,Tsirang,Onion,36.78,53.7,Weekend Roadside Market
2026-03-07,Tsirang,Radish,22.97,173.7,Weekend Roadside Market
2026-03-07,Tsirang,Cauliflower,40.76,275.0,Weekend Roadside Market
2026-03-07,Tsirang,Broccoli,74.32,328.4,Municipal Vegetable Market
2026-03-07,Tsirang,Chilli (fresh),75.08,439.8,Weekend Roadside Market
2026-03-07,Tsirang,Cabbage,22.73,253.6,Weekend Roadside Market
2026-03-07,Tsirang,Spinach,35.4,100.2,Centenary Farmers Market
2026-03-07,Trongsa,Tomato,53.42,258.5,Weekend Roadside Market
2026-03-07,Trongsa,Spinach,31.94,249.2,Municipal Vegetable Market
2026-03-07,Trongsa,Broccoli,80.4,151.6,Municipal Vegetable Market
2026-03-07,Trongsa,Onion,49.98,485.9,Centenary Farmers Market
2026-03-07,Trongsa,Chilli (dried),300.73,184.6,Centenary Farmers Market
2026-03-07,Haa,Tomato,40.3,311.4,Municipal Vegetable Market
2026-03-07,Haa,Onion,50.47,339.8,Centenary Farmers Market
2026-03-07,Haa,Cauliflower,44.66,463.6,Centenary Farmers Market
2026-03-07,Haa,Chilli (fresh),143.97,405.7,Weekend Roadside Market
2026-03-07,Haa,Spinach,24.93,141.4,Weekend Roadside Market
2026-03-07,Paro,Cabbage,19.34,288.6,Municipal Vegetable Market
2026-03-07,Paro,  POTATO  ,33.65,97.2,Centenary Farmers Market
2026-03-07,Paro,Chilli (fresh),79.56,57.0,Municipal Vegetable Market
2026-03-07,Paro,Chilli (dried),303.5,228.3,Municipal Vegetable Market
2026-03-07,Paro,Spinach,19.09,71.1,Municipal Vegetable Market
2026-03-07,Paro,Cauliflower,44.48,469.0,Centenary Farmers Market
2026-03-07,Paro,Onion,73.1,82.5,Weekend Roadside Market
2026-03-07,Chukha,Chilli (dried),302.99,47.1,Centenary Farmers Market
2026-03-07,Chukha,Potato,46.4,293.4,Centenary Farmers Market
2026-03-07,Chukha,Onion,58.62,455.7,Centenary Farmers Market
2026-03-07,Chukha,Cabbage,19.58,191.6,Centenary Farmers Market
2026-03-07,Chukha,Spinach,50.34,143.5,Municipal Vegetable Market
2026-03-07,Chukha,Cauliflower,37.84,226.9,Weekend Roadside Market
2026-03-07,Chukha,Broccoli,52.68,255.4,Municipal Vegetable Market
2026-03-07,Chukha,Chilli (fresh),106.74,441.1,Centenary Farmers Market
2026-03-07,Chukha,Tomato,64.53,192.4,Weekend Roadside Market
2026-03-07,Samtse,Chilli (dried),248.04,433.9,Municipal Vegetable Market
2026-03-07,Samtse,Potato,39.91,483.8,Centenary Farmers Market
2026-03-07,Samtse,Tomato,55.44,129.1,Weekend Roadside Market
2026-03-07,Samtse,Onion,60.83,475.4,Municipal Vegetable Market
2026-03-07,Samtse,Radish,18.04,451.1,Municipal Vegetable Market
2026-03-07,Samtse,Broccoli,82.93,250.8,Weekend Roadside Market
2026-03-07,Samtse,Spinach,24.57,216.8,Weekend Roadside Market
2026-03-07,Samtse,Cauliflower,31.64,288.3,Municipal Vegetable Market
2026-03-07,Samtse,Chilli (fresh),91.85,325.3,Centenary Farmers Market
2026-03-07,Bumthang,Onion,48.22,290.6,Weekend Roadside Market
2026-03-07,Bumthang,Spinach,35.44,345.7,Municipal Vegetable Market
2026-03-07,Bumthang,Potato,30.22,157.7,Municipal Vegetable Market
2026-03-07,Bumthang,Cauliflower,33.32,218.9,Weekend Roadside Market
2026-03-07,Bumthang,Cabbage,20.82,134.6,Municipal Vegetable Market
2026-03-07,Bumthang,Chilli (dried),310.71,376.4,Centenary Farmers Market
2026-03-07,Bumthang,Radish,19.01,68.4,Centenary Farmers Market
2026-03-07,Bumthang,Chilli (fresh),138.22,173.3,Municipal Vegetable Market
2026-03-07,Zhemgang,Spinach,25.11,32.1,Municipal Vegetable Market
2026-03-07,Zhemgang,Broccoli,79.46,124.3,Municipal Vegetable Market
2026-03-07,Zhemgang,Potato,47.28,117.0,Municipal Vegetable Market
2026-03-07,Zhemgang,Chilli (fresh),100.44,142.6,Municipal Vegetable Market
2026-03-07,Zhemgang,Radish,25.69,231.6,Weekend Roadside Market
2026-03-07,Lhuentse,Chilli (fresh),90.36,407.1,Weekend Roadside Market
2026-03-07,Lhuentse,Cauliflower,46.42,293.0,Weekend Roadside Market
2026-03-07,Lhuentse,Broccoli,44.61,460.6,Centenary Farmers Market
2026-03-07,Lhuentse,Spinach,29.97,429.1,Weekend Roadside Market
2026-03-07,Lhuentse,Tomato,52.09,127.5,Centenary Farmers Market
